1.0156739950180054;1.809329;1.771517;0
1.0186915397644043;1.863389;1.66174;0
0.9848942756652832;1.671325;1.790458;0
1.0573248863220217;1.582925;1.648505;0
1.0214723348617554;1.532695;1.547081;0
0.977707028388977;1.167233;1.552787;0
0.9871794581413268;1.221415;1.487642;0
0.987261176109314;1.197484;1.456739;0
0.9873015880584716;1.081853;1.522116;0
1.0;1.00281;1.538706;0
0.9903846383094788;1.355814;1.338311;0
1.0354838371276855;1.264589;1.378532;0
1.0610932111740112;1.153097;1.425321;0
1.0711973905563354;1.120536;1.369039;0
1.0575757026672363;1.453609;1.318754;0
1.0258899927139282;1.027195;1.414369;0
1.0258064270019531;1.148189;1.435867;0
1.0251572132110596;1.443079;1.30887;0
1.028037428855896;1.337686;1.495273;0
1.0340557098388672;1.362646;1.364188;0
1.0404984951019287;1.312266;1.372538;0
1.040624976158142;1.245823;1.407912;0
1.0345911979675293;1.025091;1.456472;0
1.037500023841858;1.261522;1.408158;0
1.0407522916793823;1.239872;1.370977;0
1.0532915592193604;1.405844;1.27045;0
1.0564262866973877;1.275525;1.375846;0
1.0527950525283811;1.16095;1.430767;0
1.0498442649841309;1.292042;1.33226;0
1.012738823890686;1.19155;1.316973;0
1.0190476179122925;1.131998;1.31842;0
1.0564262866973877;1.718416;1.335778;0
