1.3615022897720337;3.211616;5.943713;0
1.3271889686584473;4.799797;5.043974;0
1.3211009502410889;4.222644;3.770988;0
1.3598130941390991;3.461832;4.12721;0
1.3644859790802002;3.432274;3.871074;0
1.3813953399658203;3.36994;4.196586;0
1.4150943756103516;3.882763;5.077004;0
1.5571428537368774;4.225817;3.648763;0
1.528037428855896;3.058317;3.134247;0
1.5399061441421509;2.55683;3.785917;0
1.5377358198165894;3.249183;3.964202;0
1.535544991493225;3.318792;3.852292;0
1.5943396091461182;4.058302;6.204304;0
1.600000023841858;5.347642;6.093004;0
1.6028708219528198;5.164713;5.878189;0
1.6047619581222534;5.23617;6.150633;0
1.5767441987991333;4.943104;4.961994;0
1.5740740299224854;4.245672;5.216084;0
1.3640552759170532;2.873496;2.685725;0
1.340909123420715;2.208296;2.73776;0
1.462962985038757;2.782258;4.002778;0
1.5681818723678589;3.730924;4.869853;0
1.625;4.035786;5.483872;0
1.701421856880188;4.68026;4.535743;0
1.711627960205078;6.311444;8.716496;1
1.7547169923782349;8.046072;10.190223;1
1.643518567085266;7.800678;7.957377;1
1.5669642686843872;6.994684;8.394345;1
1.5211267471313477;7.138847;7.637025;1
1.42201828956604;6.513895;7.76287;1
1.5333333015441897;5.59001;9.621989;1
1.4319249391555786;6.92984;6.530896;1
