1.3982683420181274;2.851935;4.714882;0
1.3930131196975708;3.990437;5.281668;0
1.3026316165924072;3.135897;2.200448;0
1.4009217023849487;2.336172;2.155765;0
1.2552300691604614;2.485254;2.369072;0
1.3235293626785278;2.197063;2.901269;0
1.2838983535766602;2.254828;2.324364;0
1.3060344457626345;2.059379;2.53964;0
1.3133046627044678;2.231549;2.628488;0
1.421296238899231;2.04254;2.475595;0
1.4299064874649048;2.011484;2.535102;0
1.4299064874649048;2.13739;2.423282;0
1.4232558012008667;2.013606;2.299318;0
1.4166666269302368;2.027843;2.399709;0
1.2436975240707395;2.25312;3.154825;0
1.3348214626312256;2.241149;2.671145;0
1.3230088949203491;2.214305;2.514169;0
1.3127753734588623;2.073077;2.685834;0
1.3289474248886108;1.990102;2.546884;0
1.3963963985443115;1.873597;3.120962;0
1.4174312353134155;2.716473;3.946226;0
1.497777819633484;4.371763;7.842758;0
1.4955357313156128;6.650691;8.1928;0
1.4954954385757446;7.609682;8.773149;0
1.488789200782776;7.842238;8.323646;0
1.4772727489471436;6.14352;2.804017;0
1.4178403615951538;3.131834;3.260112;0
1.3909090757369995;2.71703;2.618246;0
1.3600000143051147;2.282408;2.373855;0
1.3406113386154177;2.112433;2.404806;0
1.3788546323776243;2.437196;3.138689;0
1.3893805742263794;2.428967;1.702334;0
